,temp_raw,temp_seas,temp_resid
2026-02-15 11:00:00+00:00,0.05,4.772596602811363,-4.722596602066305
2026-02-15 12:00:00+00:00,-0.5,5.264397520998257,-5.764397520998257
2026-02-15 13:00:00+00:00,-0.2,5.405302509319372,-5.6053025122996045
2026-02-15 14:00:00+00:00,-0.55,5.2135240692621,-5.763524081183029
2026-02-15 15:00:00+00:00,-1.0,4.772783037406442,-5.772783037406442
2026-02-15 16:00:00+00:00,-1.85,4.19519777253697,-6.045197796378828
2026-02-15 17:00:00+00:00,-2.25,3.584394458186969,-5.834394458186969
2026-02-15 18:00:00+00:00,-2.65,3.013440652580586,-5.663440747948018
2026-02-15 19:00:00+00:00,-3.05,2.5218092787487927,-5.571809231065076
2026-02-15 20:00:00+00:00,-3.35,2.124968543997276,-5.474968448629845
2026-02-15 21:00:00+00:00,-3.7,1.825380955637105,-5.52538100332082
2026-02-15 22:00:00+00:00,-3.95,1.616748323465906,-5.566748371149622
2026-02-15 23:00:00+00:00,-4.25,1.481378743114216,-5.731378743114216
2026-02-16 00:00:00+00:00,-4.25,1.3877425303645907,-5.637742530364591
2026-02-16 01:00:00+00:00,-4.65,1.2965694649869475,-5.946569560354379
2026-02-16 02:00:00+00:00,-4.6,1.1781279267632017,-5.77812783139577
2026-02-16 03:00:00+00:00,-4.55,1.0342125655794803,-5.5842127563143436
2026-02-16 04:00:00+00:00,-4.55,0.9119449468940664,-5.46194513762893
2026-02-16 05:00:00+00:00,-4.5,0.897568738971487,-5.397568738971487
2026-02-16 06:00:00+00:00,-5.0,1.0874168642694704,-6.08741686426947
2026-02-16 07:00:00+00:00,-4.95,1.5456499300778388,-6.4956497393429755
2026-02-16 08:00:00+00:00,-4.6,2.2672396174600142,-6.867239522092582
2026-02-16 09:00:00+00:00,-3.65,3.1645521646083616,-6.814552259975793
2026-02-16 10:00:00+00:00,-2.9,4.08611192875641,-6.986112024123842
2026-02-16 11:00:00+00:00,-2.05,4.8613857434039005,-6.911385695720185
2026-02-16 12:00:00+00:00,-3.1,5.353288059939871,-8.45328796457244
2026-02-16 13:00:00+00:00,-2.8,5.496844051298051,-8.296844003614336
2026-02-16 14:00:00+00:00,-2.75,5.309602720490254,-8.059602720490254
2026-02-16 15:00:00+00:00,-2.7,4.872971394124176,-7.5729714418078915
2026-02-16 16:00:00+00:00,-2.8,4.296421251081295,-7.096421203397579
2026-02-16 17:00:00+00:00,-3.0,3.6820828504436345,-6.682082850443635
2026-02-16 18:00:00+00:00,-3.45,3.103490855907964,-6.55349090359168
2026-02-16 19:00:00+00:00,-4.2,2.602248498884275,-6.802248308149412
2026-02-16 20:00:00+00:00,-4.2,2.1964212039421858,-6.3964210132073225
2026-02-16 21:00:00+00:00,-3.9,1.890169574659827,-5.790169670027259
2026-02-16 22:00:00+00:00,-3.35,1.6772632435213113,-5.02726314815388
2026-02-16 23:00:00+00:00,-3.1,1.5387580303475135,-4.638757934980082
2026-02-17 00:00:00+00:00,-3.4,1.4416758308886208,-4.841675926256053
2026-02-17 01:00:00+00:00,-3.6,1.3463200614724826,-4.946319966105051
2026-02-17 02:00:00+00:00,-3.65,1.2240904744917898,-4.874090569859222
2026-02-17 03:00:00+00:00,-3.6,1.0789595431597019,-4.67895944779227
2026-02-17 04:00:00+00:00,-3.65,0.959988269672805,-4.609988365040237
2026-02-17 05:00:00+00:00,-3.6,0.9538203733201271,-4.5538202779526955
2026-02-17 06:00:00+00:00,-4.0,1.1551287001800865,-5.155128700180087
2026-02-17 07:00:00+00:00,-4.1,1.6249735026766745,-5.724973407309243
2026-02-17 08:00:00+00:00,-3.55,2.355245846740758,-5.905245799057042
2026-02-17 09:00:00+00:00,-2.95,3.256751191355844,-6.20675123903956
2026-02-17 10:00:00+00:00,-2.4,4.17866985866685,-6.5786699540342815
2026-02-17 11:00:00+00:00,-1.25,4.952836339145932,-6.202836339145932
