,price_raw,price_seas,price_resid
2026-01-10 08:00:00+00:00,6.994309051286712,7.027407103885993,-0.033098052599281225
2026-01-10 09:00:00+00:00,6.995628784232377,7.023160969463116,-0.02753218523073908
2026-01-10 10:00:00+00:00,6.998345245176499,7.018921890105365,-0.020576644928866017
2026-01-10 11:00:00+00:00,7.0035017272439015,7.015995010978825,-0.012493283734923644
2026-01-10 12:00:00+00:00,7.004355535370614,7.013311294845286,-0.008955759474671865
2026-01-10 13:00:00+00:00,7.010176479081285,7.016528677668142,-0.006352198586856872
2026-01-10 14:00:00+00:00,7.012016190296641,7.024024576716709,-0.012008386420068184
2026-01-10 15:00:00+00:00,7.0217533830355485,7.032623771334351,-0.010870388298802602
2026-01-10 16:00:00+00:00,7.033497665906664,7.041966573864375,-0.00846890795771138
2026-01-10 17:00:00+00:00,7.041910227155483,7.044492068667883,-0.0025818415123994853
2026-01-10 18:00:00+00:00,7.034273385910655,7.039111177550158,-0.004837791639502598
2026-01-10 19:00:00+00:00,7.029131850148651,7.031832222783626,-0.0027003726349752455
2026-01-10 20:00:00+00:00,7.019734840344844,7.025292288945783,-0.005557448600939097
2026-01-10 21:00:00+00:00,7.0161252616479715,7.023262033009006,-0.007136771361034633
2026-01-10 22:00:00+00:00,7.004664180150159,7.0168343974021825,-0.012170217252023718
2026-01-10 23:00:00+00:00,7.010492356433249,7.015699135266665,-0.005206778833415804
2026-01-11 00:00:00+00:00,7.00214685518115,7.011538562945669,-0.00939170776451892
2026-01-11 01:00:00+00:00,6.9957569987537624,7.0090464484740815,-0.013289449720319091
2026-01-11 02:00:00+00:00,6.988579219875057,7.005814094006528,-0.017234874131470512
2026-01-11 03:00:00+00:00,6.989372131654459,7.004823548206245,-0.015451416551785613
2026-01-11 04:00:00+00:00,6.986233686853394,7.005517429844177,-0.01928374299078328
2026-01-11 05:00:00+00:00,6.985577060685908,7.005776004598023,-0.020198943912115297
2026-01-11 06:00:00+00:00,6.985762069428099,7.010478336443439,-0.024716267015340243
2026-01-11 07:00:00+00:00,6.991195286215975,7.016847040801963,-0.02565175458598823
2026-01-11 08:00:00+00:00,7.006613701774833,7.019658161753519,-0.013044459978686085
2026-01-11 09:00:00+00:00,7.006631819029707,7.0171928996670125,-0.010561080637305764
2026-01-11 10:00:00+00:00,7.005498859300794,7.016246672888499,-0.010747813587705046
2026-01-11 11:00:00+00:00,7.002801787664651,7.0135424538629945,-0.010740666198343796
2026-01-11 12:00:00+00:00,7.001846534381677,7.009206201812782,-0.007359667431105166
2026-01-11 13:00:00+00:00,6.999696152680494,7.0116837360239925,-0.011987583343498365
2026-01-11 14:00:00+00:00,6.994125617216988,7.017936876163536,-0.02381125894654801
2026-01-11 15:00:00+00:00,7.00553513389951,7.025257707638497,-0.01972257373898678
2026-01-11 16:00:00+00:00,7.015972709768819,7.036191416248995,-0.02021870648017554
